time_ms,x1,y1,z1,x2,y2,z2
262111, 0.026, 0.020, 0.013, -0.007, -0.011, -0.075
262317, -0.181, 0.035, 0.132, 0.008, -0.026, 0.073
262523, 0.041, 0.079, -0.002, 0.008, -0.011, 0.014
262729, 0.263, -0.484, -0.017, -0.037, -0.011, -0.060
262936, 0.234, -0.662, 0.028, -0.007, -0.041, -0.045
263142, 0.026, 0.271, -0.076, -0.052, -0.011, -0.149
263349, -0.048, -0.069, -0.061, -0.052, 0.004, -0.045
263555, 0.485, -0.054, -0.091, -0.022, -0.011, 0.029
263761, 0.071, 0.064, 0.028, -0.007, 0.004, -0.045
263967, 0.589, -0.425, 0.087, 0.008, -0.011, -0.060
264174, 0.026, 0.079, 0.087, 0.052, -0.056, 0.029
264380, -0.314, 0.449, 0.132, 0.022, 0.018, -0.075
264587, 0.633, 0.212, -0.061, 0.037, -0.026, -0.208
264793, 0.441, 0.346, -0.031, -0.022, -0.011, 0.014
264999, 0.308, 0.138, 0.013, -0.022, -0.011, -0.089
265205, 0.767, 0.183, -0.135, -0.081, 0.018, -0.104
265412, 0.145, 0.434, -0.165, -0.126, 0.033, -0.134
265618, -0.048, 0.479, -0.135, -0.022, -0.011, -0.001
265825, 0.278, 0.331, -0.046, -0.037, 0.004, -0.001
266031, 0.234, 0.227, -0.046, -0.007, -0.011, -0.030
266237, 0.219, -0.040, 0.057, -0.007, -0.026, -0.045
266443, -0.477, 0.449, -0.046, -0.037, -0.041, -0.104
266650, 0.056, -0.395, -0.031, -0.007, 0.004, 0.044
266856, 0.515, -0.277, -0.091, -0.022, 0.033, -0.104
267063, 0.219, -0.099, 0.013, -0.081, 0.033, -0.104
267269, 0.352, -0.351, -0.017, -0.081, 0.033, -0.119
267475, -0.388, -0.365, 0.072, -0.022, -0.011, -0.134
267681, -0.240, 0.242, -0.002, 0.052, -0.026, -0.015
267888, -0.359, -0.306, -0.002, 0.008, -0.026, 0.088
268094, -0.670, -0.202, 0.087, 0.067, -0.056, 0.133
268301, -0.166, -0.069, -0.076, 0.096, -0.056, 0.044
268507, -0.166, 0.123, -0.002, 0.082, -0.056, 0.073
268713, 0.011, 0.212, -0.046, 0.037, -0.026, 0.014
268919, -0.063, 0.094, 0.102, -0.007, -0.026, -0.045
269126, -0.255, -0.128, -0.031, -0.007, -0.026, 0.014
269332, -0.181, 0.257, 0.072, -0.022, -0.026, -0.001
269539, -0.463, 0.360, -0.031, 0.037, -0.056, 0.059
269745, -0.344, 0.257, -0.120, 0.037, -0.011, 0.073
269952, 0.293, 0.109, -0.105, 0.008, -0.026, 0.073
270157, 0.604, -0.114, -0.046, -0.022, -0.011, 0.088
270364, 0.293, 0.346, -0.002, -0.007, -0.011, -0.030
270570, 0.026, 0.020, -0.091, -0.037, 0.004, 0.014
270776, 0.322, -0.543, -0.135, -0.037, 0.004, -0.060
270983, 0.308, -0.188, -0.031, -0.037, 0.004, -0.045
271188, 0.367, -0.084, -0.002, 0.008, -0.026, -0.045
271395, 0.056, 0.035, 0.043, -0.022, -0.011, -0.030
271601, -0.196, -0.439, 0.102, -0.022, 0.004, -0.030
271808, -0.048, 0.138, -0.002, -0.022, 0.004, -0.015
272014, 0.115, 0.064, -0.091, 0.008, -0.026, -0.045
272221, 0.041, 0.020, -0.046, -0.022, -0.011, -0.030
272427, 0.041, 0.020, -0.002, -0.022, -0.026, -0.001
272633, 0.071, -0.084, -0.002, -0.007, -0.026, -0.045
272839, 0.071, 0.035, -0.002, -0.022, -0.011, -0.001
273046, 0.160, 0.094, 0.087, -0.022, 0.004, -0.015
273252, -0.048, 0.005, 0.057, -0.007, -0.011, -0.075
273459, -0.048, -0.040, -0.061, -0.007, -0.011, -0.045
273665, -0.137, -0.084, -0.120, -0.007, -0.026, -0.045
273871, -0.033, -0.114, -0.135, -0.007, -0.011, -0.015
274077, 0.011, -0.099, -0.061, -0.007, -0.011, -0.001
274284, 0.056, -0.054, -0.031, -0.007, -0.011, -0.030
274490, 0.056, 0.005, 0.057, -0.007, 0.004, -0.030
274697, 0.026, 0.020, 0.043, -0.007, -0.011, -0.030
274903, -0.003, -0.025, 0.013, -0.007, -0.011, -0.030
275109, 0.322, 0.094, -0.017, -0.022, 0.004, -0.075
275315, 0.056, 0.242, 0.028, -0.007, -0.011, -0.030
275522, -0.063, 0.094, 0.013, -0.037, 0.004, -0.001
275728, 0.263, -0.128, -0.091, 0.008, -0.026, -0.119
275935, -0.077, -0.025, 0.013, -0.022, 0.004, 0.014
276141, -0.018, -0.040, -0.046, -0.022, 0.004, -0.045
276347, -0.063, -0.114, -0.076, -0.022, -0.026, -0.001
276553, -0.048, -0.099, -0.061, -0.022, -0.011, -0.001
276760, -0.018, 0.168, -0.017, -0.022, -0.026, -0.030
276966, -0.048, -0.054, -0.031, -0.007, -0.011, -0.015
277173, 0.263, 0.123, 0.028, -0.022, -0.011, -0.060
277379, -0.566, 0.035, 0.043, -0.007, 0.004, 0.029
277585, 0.056, -0.069, 0.043, -0.007, 0.004, -0.015
277791, 0.085, 0.035, 0.028, -0.007, -0.011, -0.060
277997, 0.115, -0.010, 0.057, -0.022, 0.004, -0.075
278204, -0.226, 0.035, 0.087, -0.022, -0.011, -0.045
278410, 0.011, -0.025, -0.031, -0.007, -0.011, -0.015
278617, -0.018, -0.010, 0.013, -0.022, -0.011, 0.014
278822, -0.329, 0.005, -0.002, 0.008, -0.011, 0.133
279029, -0.048, -0.054, -0.046, 0.008, -0.011, -0.045
279235, 0.530, 0.286, -0.180, 0.008, -0.011, 0.029
279442, -0.507, -0.262, 0.057, -0.022, 0.004, -0.075
279648, 0.219, 0.049, -0.031, -0.037, -0.011, -0.075
279855, 0.174, 0.301, -0.046, -0.037, -0.011, 0.073
280060, -0.122, -0.054, 0.057, -0.022, 0.018, 0.103
280267, -0.329, -0.099, -0.002, -0.007, 0.033, 0.044
280473, -0.196, -0.040, -0.017, -0.052, 0.004, 0.014
280680, 0.174, -0.410, -0.150, -0.037, 0.048, -0.045
280886, 0.115, -0.217, -0.031, -0.022, 0.004, -0.178
281093, 0.219, -0.084, -0.061, -0.007, -0.011, -0.208
281298, 0.145, 0.301, 0.043, -0.037, -0.011, -0.119
281505, -0.122, -0.232, 0.132, -0.022, 0.004, -0.060
281711, 0.160, -0.099, 0.013, -0.007, -0.011, -0.015
281918, -0.344, -0.128, 0.117, 0.022, -0.026, 0.029
282124, -0.018, -0.306, 0.043, 0.096, -0.041, 0.014
282331, -0.433, 0.109, 0.013, 0.111, -0.056, 0.029
282536, 0.160, -0.247, -0.002, 0.082, -0.056, -0.134
282743, -0.374, 0.346, -0.031, 0.008, -0.026, 0.148
282949, -0.581, 0.568, 0.117, 0.052, -0.026, 0.162
283156, -0.107, 0.464, 0.057, 0.008, -0.011, 0.118
283362, 0.589, 0.612, -0.135, -0.096, 0.033, -0.164
283569, -0.196, -0.958, 0.146, -0.067, 0.018, -0.075
283774, 0.382, -0.262, -0.165, -0.081, 0.048, 0.029
283981, 0.530, 0.197, -0.105, -0.052, 0.018, -0.104
284187, 0.234, -0.188, -0.046, -0.007, -0.011, -0.164
284394, -0.196, -0.588, 0.057, 0.008, -0.041, -0.104
284600, -0.507, -0.558, 0.161, -0.037, 0.004, -0.089
284807, -0.092, -0.232, -0.002, -0.022, 0.018, -0.075
285012, 0.234, -0.069, -0.017, -0.007, -0.026, -0.060
285219, -0.240, -0.054, -0.046, 0.067, -0.070, -0.060
285425, -0.240, -0.277, 0.102, 0.096, -0.085, -0.001
285632, -0.285, -0.439, 0.013, 0.082, -0.070, 0.044
285838, -0.137, 0.434, -0.091, 0.037, -0.026, 0.044
286045, 0.204, 0.479, 0.072, 0.008, -0.026, 0.029
286251, 0.056, 0.035, 0.043, -0.037, 0.018, -0.030
286457, 0.441, -0.010, -0.046, -0.052, 0.018, -0.104
286663, 0.219, -0.114, -0.046, -0.037, 0.018, -0.045
286870, -0.003, 0.049, -0.061, -0.022, 0.004, 0.014
287076, -0.359, -0.691, -0.031, 0.037, -0.041, -0.015
287283, -0.240, 0.020, -0.061, -0.007, -0.026, 0.044
287489, 0.234, -0.025, -0.017, -0.052, 0.033, -0.045
287695, 0.130, 0.123, 0.087, 0.008, 0.004, -0.119
287901, 0.145, 0.079, -0.031, -0.022, -0.011, -0.015
288108, 0.085, 0.064, -0.031, -0.022, -0.011, -0.015
288314, 0.056, 0.079, -0.031, -0.022, 0.004, -0.045
288521, -0.063, -0.099, -0.061, -0.007, -0.056, -0.045
288727, -0.092, -0.247, -0.046, -0.022, -0.011, -0.015
288933, -0.063, -0.069, -0.046, -0.022, -0.026, -0.030
289139, 0.056, -0.010, -0.046, -0.022, -0.011, -0.030
289346, 0.071, 0.420, -0.076, 0.008, -0.011, -0.001
289552, 0.026, -0.010, -0.031, -0.007, -0.011, -0.015
289759, 0.011, -0.128, 0.043, -0.007, -0.011, -0.045
289965, -0.092, 0.257, 0.057, -0.007, -0.011, -0.001
290171, -0.063, 0.064, 0.028, -0.007, -0.011, -0.001
290377, 0.041, 0.035, -0.031, 0.008, 0.004, -0.001
290584, 0.026, -0.010, -0.017, -0.037, 0.004, -0.015
290790, -0.003, -0.069, -0.150, -0.007, 0.004, -0.015
290997, 0.071, -0.040, -0.105, -0.022, 0.004, -0.015
291203, 0.026, 0.123, -0.076, -0.022, 0.004, -0.015
291409, 0.011, -0.040, -0.031, -0.007, -0.011, -0.030
291615, 0.011, -0.099, -0.061, -0.007, -0.011, -0.015
291822, -0.033, -0.040, -0.017, -0.007, -0.011, -0.015
292028, 0.011, -0.306, 0.043, -0.022, -0.011, -0.045
292235, -0.048, -0.188, 0.013, -0.096, 0.048, -0.030
292441, -0.018, 0.020, 0.102, -0.037, -0.011, -0.060
292647, -0.003, -0.025, 0.013, -0.022, -0.011, -0.015
292853, -0.063, -0.040, -0.061, -0.022, 0.004, 0.014
293059, -0.211, -0.158, -0.017, 0.022, -0.026, 0.014
293266, -0.048, 0.123, -0.105, -0.007, 0.004, 0.014
293472, -0.048, 0.005, -0.031, -0.022, -0.011, -0.060
293679, -0.033, -0.010, -0.076, -0.022, 0.004, -0.015
293884, -0.018, -0.069, -0.061, -0.007, 0.004, -0.001
294091, 0.041, 0.035, -0.046, -0.007, -0.026, -0.045
294297, 0.071, -0.099, 0.072, -0.007, 0.004, -0.001
294504, -0.033, 0.109, 0.057, 0.008, -0.056, -0.015
294710, 0.041, 0.005, 0.043, -0.022, 0.004, -0.001
294917, -0.018, -0.010, -0.031, -0.022, -0.011, -0.015
295122, -0.033, 0.005, -0.017, -0.022, 0.004, 0.014
295329, 0.278, -0.217, -0.017, -0.037, 0.004, 0.029
295535, -0.359, 0.212, -0.120, -0.022, 0.004, -0.075
295742, -0.107, 0.079, 0.043, -0.037, -0.026, -0.060
295948, 0.085, 0.212, 0.013, -0.052, 0.004, -0.045
296155, -0.003, -0.321, 0.072, 0.008, -0.011, 0.029
296360, 0.160, 0.301, 0.057, -0.007, 0.004, -0.001
296567, -0.092, -0.025, -0.017, -0.052, 0.018, -0.060
296773, 0.011, 0.079, -0.002, -0.007, -0.011, -0.030
296980, 0.189, -0.054, -0.120, -0.037, 0.004, 0.029
297186, 0.308, -0.128, 0.043, -0.111, 0.033, 0.014
297393, 0.085, -0.736, -0.031, -0.037, 0.018, 0.014
297598, -0.033, 0.360, -0.105, 0.037, -0.011, 0.029
297805, -0.003, 0.360, -0.091, 0.082, -0.041, -0.015
298011, 0.071, -0.439, 0.043, 0.067, -0.026, 0.029
298218, 0.708, -0.588, 0.043, -0.007, -0.011, 0.014
298424, 0.189, -0.025, 0.057, -0.052, 0.033, -0.060
298631, -0.018, 0.094, 0.057, -0.037, 0.018, -0.089
298836, -0.137, 0.745, -0.046, -0.007, 0.004, -0.119
299043, 0.026, 0.123, 0.057, 0.022, -0.041, -0.089
299249, 0.041, -0.025, -0.091, 0.008, 0.004, -0.001
299456, 0.204, -0.632, -0.017, -0.022, -0.011, -0.030
299662, 0.234, -0.202, -0.017, -0.022, -0.041, -0.164
299869, -0.003, -0.662, -0.017, -0.052, 0.018, 0.059
300075, -0.655, -0.188, 0.132, 0.022, -0.041, 0.073
300281, -0.107, -0.143, -0.017, 0.082, -0.056, 0.059
300487, -0.122, 0.064, 0.057, 0.082, -0.056, 0.029
300694, 0.278, 0.035, -0.076, 0.022, 0.004, 0.044
300900, 0.308, -0.114, -0.061, -0.052, 0.004, 0.044
301106, 0.204, 0.079, -0.150, -0.052, 0.018, -0.060
301313, 0.278, 0.494, -0.105, -0.067, 0.004, -0.134
301518, -0.137, 0.360, -0.076, -0.096, 0.033, -0.134
301725, -0.196, 0.346, -0.061, -0.052, 0.018, -0.001
301931, 0.234, 0.197, -0.046, 0.008, -0.011, 0.073
302138, 0.441, -0.395, -0.135, 0.008, -0.011, 0.059
302344, 0.248, 0.434, -0.046, -0.022, 0.004, 0.014
302551, -0.048, 0.109, 0.043, -0.007, -0.011, -0.104
302756, 0.100, -0.010, 0.043, -0.007, 0.004, -0.075
302963, 0.382, -0.277, 0.043, -0.067, 0.018, -0.045
303169, 0.308, -0.277, 0.028, -0.067, 0.004, -0.119
303376, -0.255, -0.217, 0.057, -0.007, 0.004, -0.119
303582, -0.063, 0.257, 0.087, -0.022, -0.011, 0.059
303789, -0.314, -0.054, -0.017, 0.037, -0.041, 0.014
303994, 0.115, 0.020, 0.013, 0.037, -0.056, -0.015
304201, 0.041, 0.153, 0.013, -0.007, 0.004, -0.030
304407, -0.107, -0.054, 0.013, -0.007, -0.011, -0.030
304614, -0.092, -0.069, -0.031, -0.007, 0.004, -0.030
304820, -0.003, 0.138, -0.017, -0.022, 0.004, 0.029
305027, -0.270, 0.153, 0.028, -0.007, -0.011, 0.029
305232, -0.018, -0.025, -0.031, -0.022, -0.011, -0.030
305439, 0.041, 0.109, -0.061, -0.022, 0.004, -0.001
305645, 0.056, 0.168, -0.091, -0.007, -0.011, -0.015
305852, -0.003, -0.040, -0.046, -0.022, -0.011, 0.014
306058, 0.160, -0.010, -0.031, -0.007, -0.011, -0.001
306265, -0.300, -0.114, 0.102, 0.037, -0.026, -0.001
306470, -0.033, -0.054, 0.043, 0.008, -0.011, -0.001
306677, 0.041, -0.054, 0.087, -0.007, -0.026, -0.030
306883, -0.048, -0.025, -0.017, 0.008, -0.011, -0.015
307090, -0.092, -0.040, -0.031, -0.007, -0.011, -0.015
307296, -0.077, 0.035, 0.028, -0.022, 0.004, -0.015
307503, 0.026, 0.153, -0.076, 0.008, -0.011, -0.001
307708, -0.018, -0.010, -0.031, -0.007, -0.026, -0.015
307915, -0.092, -0.054, -0.031, -0.007, 0.004, -0.030
308121, -0.122, 0.346, 0.013, -0.022, -0.011, -0.015
308328, 0.085, 0.035, -0.046, -0.022, 0.004, -0.030
308534, 0.041, -0.069, 0.013, -0.007, -0.011, -0.015
308741, -0.107, 0.079, 0.013, -0.037, 0.004, 0.044
308946, 0.234, 0.286, 0.087, 0.008, -0.011, -0.001
309153, -0.092, 0.049, -0.002, 0.008, 0.004, -0.001
309359, 0.011, 0.123, -0.002, -0.007, 0.004, -0.001
309565, -0.018, 0.183, -0.017, -0.007, -0.011, -0.001
309772, 0.026, -0.010, -0.031, -0.007, -0.026, -0.030
309978, -0.063, -0.114, -0.076, 0.008, -0.026, -0.015
310184, -0.033, -0.084, -0.002, -0.007, 0.004, -0.030
310390, -0.077, -0.084, -0.017, -0.052, 0.004, -0.060
310597, -0.077, -0.336, -0.061, -0.037, 0.004, -0.060
310803, -0.048, -0.025, -0.091, -0.022, -0.011, -0.030
311010, -0.463, -0.632, 0.043, -0.007, -0.011, -0.015
311216, -0.003, -0.277, -0.002, 0.008, 0.004, -0.015
311422, 0.026, -0.040, -0.017, -0.007, -0.011, -0.001
311628, 0.071, -0.025, 0.013, -0.022, 0.004, -0.015
311835, 0.204, 0.035, -0.046, -0.022, -0.011, 0.044
312041, 0.041, 0.049, 0.043, -0.022, 0.004, -0.045
312248, -0.166, 0.049, -0.002, -0.007, 0.004, 0.014
312454, -0.092, 0.168, -0.002, 0.022, -0.026, 0.059
312660, -0.300, -0.676, 0.132, 0.022, -0.011, 0.029
312866, -0.211, 0.123, -0.091, -0.022, 0.004, 0.148
313073, -0.033, 0.197, -0.076, -0.037, 0.018, 0.118
313279, 0.174, 0.197, -0.061, 0.008, 0.004, -0.001
313486, 0.441, -0.588, -0.076, 0.022, -0.041, -0.030
313692, 0.145, -0.306, -0.031, -0.022, -0.011, -0.045
313899, -0.018, -0.114, 0.013, -0.007, -0.011, -0.104
314104, -0.122, -0.528, 0.087, 0.022, -0.011, -0.134
314311, 0.160, -0.025, 0.072, 0.008, -0.026, -0.089
314517, 0.559, 0.316, 0.013, -0.052, 0.004, -0.193
314724, 0.900, 0.064, -0.017, -0.081, 0.004, -0.178
314930, 0.367, 0.138, -0.002, -0.111, 0.018, -0.119
315137, 0.145, -0.025, 0.072, -0.096, 0.033, -0.164
315342, 0.041, 0.020, 0.087, -0.081, 0.004, -0.119
315549, -0.477, 0.094, -0.076, -0.007, 0.004, 0.044
315755, 0.248, 0.671, -0.091, 0.037, -0.026, 0.118
315962, -0.137, 0.420, -0.017, 0.037, -0.026, 0.073
316168, -0.063, 0.405, -0.046, 0.008, -0.011, 0.118
316375, -0.255, 0.508, -0.091, 0.008, -0.026, 0.088
316580, 0.263, 0.094, -0.076, -0.067, 0.033, 0.029
316787, 0.278, -0.114, 0.013, -0.081, 0.004, 0.014
316993, 0.248, -0.114, 0.028, -0.052, 0.004, -0.149
317200, -0.003, -0.291, 0.117, -0.007, -0.011, -0.149
317406, 0.100, -0.143, 0.013, 0.008, -0.011, -0.104
317613, 0.071, -0.247, -0.031, -0.022, -0.011, -0.060
317818, 0.426, -0.158, -0.031, -0.037, -0.011, -0.075
318025, 0.337, -0.025, -0.165, -0.081, 0.018, -0.119
318231, 0.174, -0.010, -0.091, -0.067, 0.018, -0.164
318438, 0.396, 0.153, 0.043, -0.081, 0.004, -0.134
318644, -0.226, 0.420, 0.057, -0.081, 0.004, -0.104
318851, -0.152, 0.242, -0.017, -0.052, 0.018, -0.030
319056, -0.107, -0.040, 0.013, -0.037, 0.018, 0.073
319263, -0.907, -0.262, 0.043, 0.022, 0.004, 0.103
319469, -0.018, -0.054, -0.061, 0.052, -0.026, -0.045
319676, 0.100, -0.099, -0.046, 0.008, -0.011, 0.014
319882, 0.071, -0.143, -0.061, -0.022, -0.011, -0.045
320089, 0.115, -0.054, 0.013, 0.008, -0.026, -0.001
320294, -0.196, 0.123, 0.057, 0.022, -0.041, -0.045
320501, -0.359, -0.351, 0.013, 0.008, 0.004, 0.059
320707, -0.240, -0.277, 0.087, 0.008, -0.026, -0.015
320913, -0.181, 0.049, -0.046, -0.022, -0.011, -0.015
321120, -0.063, -0.306, -0.031, -0.007, 0.004, -0.001
321326, -0.048, -0.114, -0.120, -0.007, -0.011, 0.014
321532, -0.018, -0.158, -0.105, -0.007, 0.004, -0.015
321738, -0.033, 0.094, 0.043, -0.007, -0.011, -0.015
321945, 0.056, -0.114, 0.043, -0.007, 0.004, -0.030
322151, 0.041, 0.138, -0.002, -0.007, 0.004, -0.030
322358, -0.048, 0.035, 0.028, -0.007, 0.004, -0.030
322564, -0.137, 0.138, 0.043, 0.022, -0.011, -0.030
322770, -0.018, -0.010, 0.072, 0.022, -0.011, -0.045
322976, 0.026, 0.064, -0.017, -0.022, 0.004, -0.030
323183, 0.189, 0.138, 0.013, -0.037, 0.018, -0.001
323389, -0.122, -0.291, 0.028, -0.007, 0.004, -0.060
323596, -0.226, 0.005, -0.017, -0.007, -0.026, -0.060
323802, -0.003, 0.005, -0.002, 0.008, -0.011, -0.015
324008, -0.092, -0.128, -0.046, -0.007, 0.004, -0.001
324214, -0.107, -0.114, -0.105, -0.022, -0.011, -0.015
324421, 0.026, 0.271, -0.076, -0.007, -0.026, -0.001
324627, 0.071, 0.094, -0.061, -0.007, -0.011, -0.015
324834, -0.048, -0.054, 0.028, -0.037, -0.011, -0.015
325040, -0.181, -0.069, 0.043, -0.022, -0.026, -0.045
325246, 0.056, -0.040, 0.028, -0.022, -0.011, -0.045
325452, -0.448, 0.390, 0.013, 0.008, 0.004, 0.044
325659, 0.026, 0.049, 0.013, -0.007, -0.011, -0.001
325865, 0.026, 0.153, 0.013, -0.022, 0.004, -0.030
326072, 0.011, 0.064, 0.057, -0.022, -0.011, -0.060
326278, 0.011, -0.084, 0.043, 0.008, -0.011, -0.075
326484, -0.226, 0.168, 0.043, -0.007, -0.011, -0.030
326690, -0.033, 0.005, -0.061, -0.007, -0.011, 0.044
326897, -0.018, -0.099, -0.046, -0.007, -0.011, -0.015
327103, -0.003, -0.025, -0.076, -0.007, -0.011, -0.015
327310, 0.071, -0.069, -0.076, -0.007, -0.011, -0.075
327516, 0.026, 0.360, -0.061, 0.008, -0.011, -0.060
327723, 0.026, 0.094, -0.061, -0.007, -0.011, -0.045
327928, 0.011, -0.010, 0.013, -0.007, -0.011, -0.015
328135, 0.026, -0.247, -0.002, 0.008, -0.041, -0.030
328341, -0.033, 0.005, -0.046, 0.037, -0.026, 0.088
328547, 0.248, 0.271, -0.105, -0.052, -0.011, -0.134
328754, 0.026, -0.099, -0.017, -0.007, 0.004, 0.029
328960, 0.471, -0.188, -0.031, -0.052, 0.018, -0.104
329166, 0.263, 0.612, 0.072, -0.007, -0.011, -0.045
329372, 0.011, 0.035, -0.002, 0.022, -0.026, 0.088
329579, -0.107, -0.336, 0.043, 0.008, 0.004, -0.030
329785, -0.240, 0.035, -0.002, -0.022, -0.011, -0.030
329992, -0.048, 0.212, -0.002, 0.008, -0.041, 0.029
330198, 0.337, 0.138, -0.017, -0.081, 0.033, -0.104
330404, 1.019, -0.128, -0.061, -0.096, 0.063, -0.208
330610, 0.485, -0.395, -0.031, -0.126, 0.033, -0.178
330817, 0.026, -0.025, -0.076, -0.067, 0.018, -0.134
331023, -0.003, 0.035, 0.043, -0.067, 0.004, -0.178
331230, -0.003, -0.188, 0.072, -0.081, 0.004, -0.149
331436, -0.300, -0.277, 0.028, -0.067, 0.018, -0.089
331642, 0.204, -0.188, 0.013, -0.052, 0.004, -0.193
331848, -0.077, -0.410, 0.057, -0.007, -0.026, -0.030
332055, -0.063, -0.795, 0.057, -0.007, 0.004, 0.029
332261, 0.011, -0.380, 0.072, 0.008, -0.011, -0.001
332468, -0.329, 0.316, 0.013, 0.008, -0.041, 0.029
332674, 0.737, -0.277, -0.091, -0.052, 0.018, 0.014
332880, -0.240, -0.291, -0.017, 0.022, -0.026, -0.060
333086, 0.174, 0.271, -0.120, -0.007, -0.026, -0.104
333293, -0.003, 0.508, -0.017, 0.082, -0.041, -0.075
333499, -0.137, 0.138, 0.132, 0.082, -0.011, 0.073
333706, -0.492, -0.217, 0.087, 0.067, -0.026, 0.073
333912, -0.003, -0.128, 0.043, 0.052, -0.026, 0.059
334118, -0.240, -0.202, -0.002, 0.022, -0.026, 0.029
334324, 0.471, -0.040, -0.105, -0.022, -0.011, -0.001
334531, 0.308, -0.321, -0.031, -0.096, 0.018, -0.030
334737, 0.263, -0.262, -0.017, -0.111, 0.048, -0.075
334944, -0.166, 0.464, 0.013, -0.067, 0.004, -0.089
335150, -0.477, -0.277, 0.072, -0.037, -0.011, 0.029
335356, -0.270, -0.232, -0.002, 0.008, -0.041, 0.059
335562, -0.092, -0.114, -0.031, 0.022, -0.026, 0.029
335769, 0.145, -0.765, -0.017, -0.007, -0.026, 0.088
335975, -0.018, -0.084, -0.031, -0.022, 0.018, 0.059
336182, -0.181, 0.242, -0.046, -0.007, -0.011, -0.089
336388, 0.145, -0.069, -0.031, 0.008, 0.004, -0.119
336594, -0.433, 0.123, 0.072, 0.022, -0.056, -0.089
336800, 0.115, 0.360, 0.057, 0.008, -0.026, -0.075
337007, -0.403, 0.123, 0.132, 0.052, -0.041, 0.029
337213, 0.026, -0.321, 0.072, 0.008, -0.026, -0.075
337420, 0.085, 0.079, -0.061, -0.007, -0.011, -0.045
337626, 0.041, 0.005, -0.031, -0.007, -0.011, -0.015
337832, -0.048, -0.010, -0.017, -0.007, -0.011, 0.014
338038, -0.077, -0.128, -0.017, -0.007, -0.011, -0.015
338245, 0.085, -0.054, -0.061, -0.037, -0.026, -0.045
338451, 0.130, 0.005, -0.002, -0.022, -0.011, -0.045
338658, -0.003, -0.158, 0.043, -0.007, -0.011, -0.045
338864, -0.255, 0.360, 0.057, 0.022, -0.026, -0.030
339070, -0.018, -0.040, 0.043, -0.007, -0.011, 0.014
339276, 0.011, 0.168, -0.017, -0.007, 0.004, -0.001
339482, 0.011, 0.079, -0.017, -0.007, -0.011, -0.001
339689, -0.018, -0.040, -0.046, -0.007, 0.004, -0.001
339895, 0.011, -0.188, -0.091, -0.022, -0.011, -0.001
340102, 0.085, 0.168, 0.013, -0.022, 0.004, -0.030
340307, 0.011, -0.128, 0.043, -0.007, -0.011, -0.015
340514, 0.100, 0.271, -0.002, -0.007, -0.011, -0.045
340720, 0.056, 0.079, -0.017, -0.022, -0.011, -0.001
340927, 0.056, 0.049, 0.013, -0.007, -0.011, -0.015
341133, 0.100, 0.049, -0.002, -0.022, -0.011, -0.030
341340, -0.033, 0.109, -0.061, -0.037, 0.004, -0.045
341545, -0.048, 0.049, -0.046, -0.007, -0.011, -0.001
341752, -0.063, -0.040, -0.046, -0.022, 0.004, 0.014
341958, -0.003, -0.040, -0.061, -0.022, -0.011, -0.001
342165, -0.018, -0.202, 0.028, 0.008, -0.011, -0.030
342371, 0.145, 0.138, 0.043, -0.007, -0.011, -0.001
342578, 0.026, 0.005, -0.002, -0.007, -0.011, -0.001
342784, -0.137, -0.439, 0.087, -0.007, 0.004, -0.045
342990, 0.085, -0.010, -0.031, -0.007, -0.011, -0.015
343196, -0.018, 0.035, -0.046, -0.007, 0.004, -0.030
343403, -0.137, -0.025, -0.091, -0.007, -0.011, 0.029
343609, -0.388, 0.064, -0.031, -0.022, -0.026, -0.001
343816, 0.026, -0.158, -0.031, -0.007, -0.011, -0.001
344022, 0.011, -0.054, -0.017, -0.007, -0.011, 0.014
344228, 0.056, -0.128, 0.028, -0.022, 0.004, -0.075
344434, 0.056, 0.049, -0.002, -0.022, 0.004, 0.029
344641, 0.011, 0.109, -0.002, -0.022, -0.011, -0.001
344847, 0.160, 0.109, 0.057, -0.007, -0.011, -0.075
345054, 0.011, -0.143, 0.028, -0.007, -0.011, -0.001
345260, 0.056, -0.099, -0.031, -0.007, -0.011, -0.089
345466, -0.033, 0.005, 0.013, -0.007, -0.011, -0.015
345672, -0.018, 0.005, -0.105, -0.022, -0.011, 0.014
345878, -0.107, -0.054, -0.061, -0.037, 0.018, 0.073
346085, 0.115, -0.202, -0.002, 0.008, -0.011, 0.014
346291, -0.181, 0.005, 0.072, 0.022, -0.026, 0.103
346498, -0.077, -0.099, 0.057, -0.007, -0.011, -0.001
346703, 0.100, 0.375, 0.087, 0.022, -0.041, -0.001
346910, -0.374, 0.257, -0.002, -0.007, 0.004, -0.015
347116, 0.337, 0.257, -0.076, -0.037, -0.011, -0.045
347323, -0.003, -0.202, -0.061, -0.037, 0.018, -0.001
347529, -0.270, -0.662, 0.013, -0.022, 0.004, 0.014
347736, -0.018, -0.484, 0.057, -0.037, 0.004, -0.015
347941, 0.263, -0.336, -0.031, -0.037, 0.004, -0.030
348148, 0.130, -0.262, -0.017, -0.037, 0.004, -0.104
348354, 0.011, -0.454, -0.002, -0.022, -0.041, -0.149
348561, 0.174, 0.434, -0.046, -0.037, 0.004, -0.119
348767, -0.033, 0.360, 0.013, -0.007, -0.011, -0.104
348974, 0.189, -0.217, 0.057, -0.037, -0.011, -0.089
349179, -0.463, -0.143, 0.102, -0.007, -0.011, -0.045
